Timestamp,Device_ID,Temperature_C,Humidity_%,Distance_cm,Material_Level_%,Status,Active_Alerts,Received_Time,RF_Prediction,IsolationForest_Result,LSTM_Next_Status_Prediction
2026-06-01 08:45:55,REMAC_002,37.2,67.9,25.22,38.9,DANGER,High Humidity,2026-06-01 08:45:55,DANGER,Anomaly,DANGER
2026-06-01 08:45:55,REMAC_003,34.1,41.0,24.84,39.9,SAFE,None,2026-06-01 08:45:55,SAFE,Normal,SAFE
2026-06-01 08:46:00,REMAC_001,46.2,41.0,11.27,75.6,DANGER,High Temperature,2026-06-01 08:46:00,DANGER,Anomaly,DANGER
2026-06-01 08:46:00,REMAC_002,29.6,48.1,17.16,60.1,SAFE,None,2026-06-01 08:46:00,SAFE,Normal,SAFE
2026-06-01 08:46:00,REMAC_003,28.7,39.8,26.13,36.5,SAFE,None,2026-06-01 08:46:00,SAFE,Normal,SAFE
2026-06-01 08:46:05,REMAC_001,32.1,48.5,6.86,87.2,SAFE,None,2026-06-01 08:46:05,SAFE,Normal,SAFE
2026-06-01 08:46:05,REMAC_002,43.5,49.0,9.79,79.5,DANGER,High Temperature,2026-06-01 08:46:05,DANGER,Anomaly,DANGER
2026-06-01 08:46:05,REMAC_003,29.9,39.6,17.62,58.9,SAFE,None,2026-06-01 08:46:05,SAFE,Normal,SAFE
2026-06-01 08:46:10,REMAC_001,27.4,69.9,7.36,85.9,DANGER,High Humidity,2026-06-01 08:46:10,DANGER,Anomaly,DANGER
2026-06-01 08:46:10,REMAC_002,37.0,51.3,32.97,18.5,SAFE,None,2026-06-01 08:46:10,SAFE,Normal,SAFE
2026-06-01 08:46:10,REMAC_003,28.1,48.5,24.04,42.0,SAFE,None,2026-06-01 08:46:10,SAFE,Normal,SAFE
2026-06-01 08:46:15,REMAC_001,31.4,48.5,24.42,41.0,SAFE,None,2026-06-01 08:46:15,SAFE,Normal,SAFE
2026-06-01 08:46:15,REMAC_002,34.3,54.4,32.63,19.4,SAFE,None,2026-06-01 08:46:15,SAFE,Normal,SAFE
2026-06-01 08:46:15,REMAC_003,26.5,41.2,12.37,72.7,SAFE,None,2026-06-01 08:46:15,SAFE,Normal,SAFE
2026-06-01 08:46:20,REMAC_001,29.1,41.7,13.86,68.8,SAFE,None,2026-06-01 08:46:20,SAFE,Normal,SAFE
2026-06-01 08:46:20,REMAC_002,29.8,53.7,27.04,34.1,SAFE,None,2026-06-01 08:46:20,SAFE,Normal,SAFE
2026-06-01 08:46:20,REMAC_003,31.4,47.6,29.55,27.5,SAFE,None,2026-06-01 08:46:20,SAFE,Normal,SAFE
2026-06-01 08:46:25,REMAC_001,35.6,46.3,9.87,79.3,SAFE,None,2026-06-01 08:46:25,SAFE,Normal,SAFE
2026-06-01 08:46:25,REMAC_002,29.2,70.4,15.26,65.1,DANGER,High Humidity,2026-06-01 08:46:25,DANGER,Anomaly,DANGER
2026-06-01 08:46:25,REMAC_003,26.6,45.4,18.34,57.0,SAFE,None,2026-06-01 08:46:25,SAFE,Normal,SAFE
2026-06-01 08:46:30,REMAC_001,34.9,41.2,31.11,23.4,SAFE,None,2026-06-01 08:46:30,SAFE,Normal,SAFE
2026-06-01 08:46:30,REMAC_002,35.2,52.7,30.16,25.9,SAFE,None,2026-06-01 08:46:30,SAFE,Normal,SAFE
2026-06-01 08:46:30,REMAC_003,29.2,47.7,15.15,65.4,SAFE,None,2026-06-01 08:46:30,SAFE,Normal,SAFE
2026-06-01 08:46:35,REMAC_001,28.7,50.2,28.18,31.1,SAFE,None,2026-06-01 08:46:35,SAFE,Normal,SAFE
2026-06-01 08:46:35,REMAC_002,29.7,54.8,12.18,73.2,SAFE,None,2026-06-01 08:46:35,SAFE,Normal,SAFE
2026-06-01 08:46:35,REMAC_003,30.7,45.8,28.9,29.2,SAFE,None,2026-06-01 08:46:35,SAFE,Normal,SAFE
2026-06-01 08:46:40,REMAC_001,34.4,45.2,36.01,10.5,DANGER,Low Material Level,2026-06-01 08:46:40,DANGER,Anomaly,DANGER
2026-06-01 08:46:40,REMAC_002,34.8,44.5,31.72,21.8,SAFE,None,2026-06-01 08:46:40,SAFE,Normal,SAFE
2026-06-01 08:46:40,REMAC_003,31.9,52.1,20.28,51.9,SAFE,None,2026-06-01 08:46:40,SAFE,Normal,SAFE
2026-06-01 08:46:45,REMAC_001,31.5,49.5,13.89,68.7,SAFE,None,2026-06-01 08:46:45,SAFE,Normal,SAFE
2026-06-01 08:46:45,REMAC_002,33.1,43.5,11.73,74.4,SAFE,None,2026-06-01 08:46:45,SAFE,Normal,SAFE
2026-06-01 08:46:45,REMAC_003,32.5,51.7,12.87,71.4,SAFE,None,2026-06-01 08:46:45,SAFE,Normal,SAFE
2026-06-01 08:46:50,REMAC_001,31.9,48.9,24.0,42.1,SAFE,None,2026-06-01 08:46:50,SAFE,Normal,SAFE
2026-06-01 08:46:50,REMAC_002,35.5,49.3,9.71,79.7,SAFE,None,2026-06-01 08:46:50,SAFE,Normal,SAFE
2026-06-01 08:46:50,REMAC_003,29.0,48.0,35.33,12.3,DANGER,Low Material Level,2026-06-01 08:46:50,DANGER,Anomaly,DANGER
2026-06-01 08:46:55,REMAC_001,31.8,46.0,29.89,26.6,SAFE,None,2026-06-01 08:46:55,SAFE,Normal,SAFE
2026-06-01 08:46:55,REMAC_002,47.2,56.6,31.37,22.7,DANGER,High Temperature,2026-06-01 08:46:55,DANGER,Anomaly,DANGER
2026-06-01 08:46:55,REMAC_003,29.8,39.3,14.46,67.2,SAFE,None,2026-06-01 08:46:55,SAFE,Normal,SAFE
2026-06-01 08:47:00,REMAC_001,34.9,46.4,19.59,53.7,SAFE,None,2026-06-01 08:47:00,SAFE,Normal,SAFE
2026-06-01 08:47:00,REMAC_002,32.3,47.3,31.94,21.2,SAFE,None,2026-06-01 08:47:00,SAFE,Normal,SAFE
2026-06-01 08:47:00,REMAC_003,32.9,38.2,5.53,90.7,SAFE,None,2026-06-01 08:47:00,SAFE,Normal,SAFE
2026-06-01 08:47:05,REMAC_001,28.1,46.8,16.33,62.3,SAFE,None,2026-06-01 08:47:05,SAFE,Normal,SAFE
2026-06-01 08:47:05,REMAC_002,35.5,48.7,23.28,44.0,SAFE,None,2026-06-01 08:47:05,SAFE,Normal,SAFE
2026-06-01 08:47:05,REMAC_003,26.6,52.3,21.68,48.2,SAFE,None,2026-06-01 08:47:05,SAFE,Normal,SAFE
2026-06-01 08:47:10,REMAC_001,35.7,47.5,31.26,23.0,SAFE,None,2026-06-01 08:47:10,SAFE,Normal,SAFE
2026-06-01 08:47:10,REMAC_002,28.6,53.2,9.37,80.6,SAFE,None,2026-06-01 08:47:10,SAFE,Normal,SAFE
2026-06-01 08:47:10,REMAC_003,31.6,51.7,13.02,71.0,SAFE,None,2026-06-01 08:47:10,SAFE,Normal,SAFE
2026-06-01 08:47:15,REMAC_001,29.5,45.8,30.84,24.1,SAFE,None,2026-06-01 08:47:15,SAFE,Normal,SAFE
2026-06-01 08:47:15,REMAC_002,30.8,55.2,21.91,47.6,SAFE,None,2026-06-01 08:47:15,SAFE,Normal,SAFE
2026-06-01 08:47:15,REMAC_003,34.2,48.3,8.84,82.0,SAFE,None,2026-06-01 08:47:15,SAFE,Normal,SAFE
2026-06-01 08:47:20,REMAC_001,30.4,48.8,22.48,46.1,SAFE,None,2026-06-01 08:47:20,SAFE,Normal,SAFE
2026-06-01 08:47:20,REMAC_002,37.5,53.8,20.77,50.6,SAFE,None,2026-06-01 08:47:20,SAFE,Normal,SAFE
2026-06-01 08:47:20,REMAC_003,33.6,48.2,8.0,84.2,SAFE,None,2026-06-01 08:47:20,SAFE,Normal,SAFE
2026-06-01 08:47:25,REMAC_001,35.9,54.1,20.32,51.8,SAFE,None,2026-06-01 08:47:25,SAFE,Normal,SAFE
2026-06-01 08:47:25,REMAC_002,29.5,51.5,14.35,67.5,SAFE,None,2026-06-01 08:47:25,SAFE,Normal,SAFE
2026-06-01 08:47:25,REMAC_003,29.7,41.4,19.78,53.2,SAFE,None,2026-06-01 08:47:25,SAFE,Normal,SAFE
2026-06-01 08:47:30,REMAC_001,34.9,45.1,39.47,1.4,DANGER,Low Material Level,2026-06-01 08:47:30,DANGER,Anomaly,DANGER
2026-06-01 08:47:30,REMAC_002,35.5,44.6,12.6,72.1,SAFE,None,2026-06-01 08:47:30,SAFE,Normal,SAFE
2026-06-01 08:47:30,REMAC_003,33.5,51.4,6.79,87.4,SAFE,None,2026-06-01 08:47:30,SAFE,Normal,SAFE
2026-06-01 08:47:35,REMAC_001,33.0,48.5,22.22,46.8,SAFE,None,2026-06-01 08:47:35,SAFE,Normal,SAFE
2026-06-01 08:47:35,REMAC_002,32.2,44.1,25.29,38.7,SAFE,None,2026-06-01 08:47:35,SAFE,Normal,SAFE
2026-06-01 08:47:35,REMAC_003,34.8,42.2,8.0,84.2,SAFE,None,2026-06-01 08:47:35,SAFE,Normal,SAFE
2026-06-01 08:47:40,REMAC_001,33.7,51.4,15.49,64.5,SAFE,None,2026-06-01 08:47:40,SAFE,Normal,SAFE
2026-06-01 08:47:40,REMAC_002,30.4,45.9,25.37,38.5,SAFE,None,2026-06-01 08:47:40,SAFE,Normal,SAFE
2026-06-01 08:47:40,REMAC_003,32.9,39.9,20.89,50.3,SAFE,None,2026-06-01 08:47:40,SAFE,Normal,SAFE
2026-06-01 08:47:45,REMAC_001,32.5,44.0,9.83,79.4,SAFE,None,2026-06-01 08:47:45,SAFE,Normal,SAFE
2026-06-01 08:47:45,REMAC_002,33.9,53.0,22.41,46.3,SAFE,None,2026-06-01 08:47:45,SAFE,Normal,SAFE
2026-06-01 08:47:45,REMAC_003,26.8,48.8,24.38,41.1,SAFE,None,2026-06-01 08:47:45,SAFE,Normal,SAFE
2026-06-01 08:47:50,REMAC_001,32.2,46.6,18.45,56.7,SAFE,None,2026-06-01 08:47:50,SAFE,Normal,SAFE
2026-06-01 08:47:50,REMAC_002,36.4,42.8,27.04,34.1,SAFE,None,2026-06-01 08:47:50,SAFE,Normal,SAFE
2026-06-01 08:47:50,REMAC_003,30.7,38.4,6.07,89.3,SAFE,None,2026-06-01 08:47:50,SAFE,Normal,SAFE
2026-06-01 08:47:55,REMAC_001,32.4,51.6,35.78,11.1,DANGER,Low Material Level,2026-06-01 08:47:55,DANGER,Anomaly,DANGER
2026-06-01 08:47:55,REMAC_002,33.2,53.9,32.93,18.6,SAFE,None,2026-06-01 08:47:55,SAFE,Normal,SAFE
2026-06-01 08:47:55,REMAC_003,30.8,39.8,9.37,80.6,SAFE,None,2026-06-01 08:47:55,SAFE,Normal,SAFE
2026-06-01 08:48:00,REMAC_001,34.2,44.3,10.7,77.1,SAFE,None,2026-06-01 08:48:00,SAFE,Normal,SAFE
2026-06-01 08:48:00,REMAC_002,29.1,42.3,34.15,15.4,SAFE,None,2026-06-01 08:48:00,SAFE,Normal,SAFE
2026-06-01 08:48:00,REMAC_003,33.3,44.7,17.31,59.7,SAFE,None,2026-06-01 08:48:00,SAFE,Normal,SAFE
2026-06-01 08:48:05,REMAC_001,31.1,42.4,23.05,44.6,SAFE,None,2026-06-01 08:48:05,SAFE,Normal,SAFE
2026-06-01 08:48:05,REMAC_002,35.6,49.4,28.37,30.6,SAFE,None,2026-06-01 08:48:05,SAFE,Normal,SAFE
2026-06-01 08:48:05,REMAC_003,31.6,49.6,13.7,69.2,SAFE,None,2026-06-01 08:48:05,SAFE,Normal,SAFE
2026-06-01 08:48:10,REMAC_001,34.9,54.0,17.69,58.7,SAFE,None,2026-06-01 08:48:10,SAFE,Normal,SAFE
2026-06-01 08:48:10,REMAC_002,28.6,62.5,17.12,60.2,DANGER,High Humidity,2026-06-01 08:48:10,DANGER,Anomaly,DANGER
2026-06-01 08:48:10,REMAC_003,26.5,52.4,8.95,81.7,SAFE,None,2026-06-01 08:48:10,SAFE,Normal,SAFE
2026-06-01 08:48:15,REMAC_001,32.4,45.6,10.13,78.6,SAFE,None,2026-06-01 08:48:15,SAFE,Normal,SAFE
2026-06-01 08:48:15,REMAC_002,34.3,46.6,31.83,21.5,SAFE,None,2026-06-01 08:48:15,SAFE,Normal,SAFE
2026-06-01 08:48:15,REMAC_003,27.1,46.4,18.19,57.4,SAFE,None,2026-06-01 08:48:15,SAFE,Normal,SAFE
2026-06-01 08:48:20,REMAC_001,28.2,49.0,22.22,46.8,SAFE,None,2026-06-01 08:48:20,SAFE,Normal,SAFE
2026-06-01 08:48:20,REMAC_002,37.0,73.7,20.16,52.2,DANGER,High Humidity,2026-06-01 08:48:20,DANGER,Anomaly,DANGER
2026-06-01 08:48:20,REMAC_003,34.8,42.9,8.16,83.8,SAFE,None,2026-06-01 08:48:20,SAFE,Normal,SAFE
2026-06-01 08:48:25,REMAC_001,35.5,49.6,15.26,65.1,SAFE,None,2026-06-01 08:48:25,SAFE,Normal,SAFE
2026-06-01 08:48:25,REMAC_002,29.4,66.9,20.96,50.1,DANGER,High Humidity,2026-06-01 08:48:25,DANGER,Anomaly,DANGER
2026-06-01 08:48:25,REMAC_003,29.0,39.9,15.76,63.8,SAFE,None,2026-06-01 08:48:25,SAFE,Normal,SAFE
2026-06-01 08:48:30,REMAC_001,28.9,49.7,28.87,29.3,SAFE,None,2026-06-01 08:48:30,SAFE,Normal,SAFE
2026-06-01 08:48:30,REMAC_002,31.1,48.3,28.68,29.8,SAFE,None,2026-06-01 08:48:30,SAFE,Normal,SAFE
2026-06-01 08:48:30,REMAC_003,30.7,42.0,5.69,90.3,SAFE,None,2026-06-01 08:48:30,SAFE,Normal,SAFE
2026-06-01 08:48:35,REMAC_001,35.8,54.4,13.21,70.5,SAFE,None,2026-06-01 08:48:35,SAFE,Normal,SAFE
2026-06-01 08:48:35,REMAC_002,30.9,53.8,27.38,33.2,SAFE,None,2026-06-01 08:48:35,SAFE,Normal,SAFE
2026-06-01 08:48:35,REMAC_003,47.3,47.5,8.31,83.4,DANGER,High Temperature,2026-06-01 08:48:35,DANGER,Anomaly,DANGER
2026-06-01 08:48:40,REMAC_001,30.5,53.6,11.65,74.6,SAFE,None,2026-06-01 08:48:40,SAFE,Normal,SAFE
2026-06-01 08:48:40,REMAC_002,31.3,55.6,8.88,81.9,SAFE,None,2026-06-01 08:48:40,SAFE,Normal,SAFE
2026-06-01 08:48:40,REMAC_003,29.6,71.8,39.96,0.1,DANGER,High Humidity; Low Material Level,2026-06-01 08:48:40,DANGER,Anomaly,DANGER
2026-06-01 08:48:45,REMAC_001,33.3,40.4,7.59,85.3,SAFE,None,2026-06-01 08:48:45,SAFE,Normal,SAFE
2026-06-01 08:48:45,REMAC_002,28.6,45.0,22.79,45.3,SAFE,None,2026-06-01 08:48:45,SAFE,Normal,SAFE
2026-06-01 08:48:45,REMAC_003,32.4,49.0,8.84,82.0,SAFE,None,2026-06-01 08:48:45,SAFE,Normal,SAFE
2026-06-01 08:48:50,REMAC_001,33.7,54.5,7.89,84.5,SAFE,None,2026-06-01 08:48:50,SAFE,Normal,SAFE
2026-06-01 08:48:50,REMAC_002,36.3,46.7,12.03,73.6,SAFE,None,2026-06-01 08:48:50,SAFE,Normal,SAFE
2026-06-01 08:48:50,REMAC_003,28.5,52.9,8.31,83.4,SAFE,None,2026-06-01 08:48:50,SAFE,Normal,SAFE
2026-06-01 08:48:55,REMAC_001,35.9,51.0,36.39,9.5,DANGER,Low Material Level,2026-06-01 08:48:55,DANGER,Anomaly,DANGER
2026-06-01 08:48:55,REMAC_002,34.6,43.9,27.92,31.8,SAFE,None,2026-06-01 08:48:55,SAFE,Normal,SAFE
2026-06-01 08:48:55,REMAC_003,26.4,43.4,10.93,76.5,SAFE,None,2026-06-01 08:48:55,SAFE,Normal,SAFE
2026-06-01 08:49:00,REMAC_001,35.1,72.1,32.55,19.6,DANGER,High Humidity,2026-06-01 08:49:00,DANGER,Anomaly,DANGER
2026-06-01 08:49:00,REMAC_002,37.1,64.5,19.29,54.5,DANGER,High Humidity,2026-06-01 08:49:00,DANGER,Anomaly,DANGER
2026-06-01 08:49:00,REMAC_003,28.3,52.9,24.34,41.2,SAFE,None,2026-06-01 08:49:00,SAFE,Normal,SAFE
2026-06-01 08:49:05,REMAC_001,30.2,48.3,22.1,47.1,SAFE,None,2026-06-01 08:49:05,SAFE,Normal,SAFE
2026-06-01 08:49:05,REMAC_002,32.9,44.1,18.19,57.4,SAFE,None,2026-06-01 08:49:05,SAFE,Normal,SAFE
2026-06-01 08:49:05,REMAC_003,27.8,39.0,31.15,23.3,SAFE,None,2026-06-01 08:49:05,SAFE,Normal,SAFE
2026-06-01 08:49:10,REMAC_001,32.6,51.8,25.79,37.4,SAFE,None,2026-06-01 08:49:10,SAFE,Normal,SAFE
2026-06-01 08:49:10,REMAC_002,34.9,42.2,16.33,62.3,SAFE,None,2026-06-01 08:49:10,SAFE,Normal,SAFE
2026-06-01 08:49:10,REMAC_003,31.8,43.0,13.06,70.9,SAFE,None,2026-06-01 08:49:10,SAFE,Normal,SAFE
2026-06-01 08:49:15,REMAC_001,42.2,48.4,17.01,60.5,DANGER,High Temperature,2026-06-01 08:49:15,DANGER,Anomaly,DANGER
2026-06-01 08:49:15,REMAC_002,29.7,53.9,15.53,64.4,SAFE,None,2026-06-01 08:49:15,SAFE,Normal,SAFE
2026-06-01 08:49:15,REMAC_003,28.6,71.5,8.5,82.9,DANGER,High Humidity,2026-06-01 08:49:15,DANGER,Anomaly,DANGER
2026-06-01 08:49:20,REMAC_001,28.7,47.4,11.39,75.3,SAFE,None,2026-06-01 08:49:20,SAFE,Normal,SAFE
2026-06-01 08:49:20,REMAC_002,33.2,56.5,26.32,36.0,SAFE,None,2026-06-01 08:49:20,SAFE,Normal,SAFE
2026-06-01 08:49:20,REMAC_003,27.5,41.2,37.0,7.9,DANGER,Low Material Level,2026-06-01 08:49:20,DANGER,Anomaly,DANGER
2026-06-01 08:49:25,REMAC_001,29.4,54.7,8.73,82.3,SAFE,None,2026-06-01 08:49:25,SAFE,Normal,SAFE
2026-06-01 08:49:25,REMAC_002,30.3,53.8,33.84,16.2,SAFE,None,2026-06-01 08:49:25,SAFE,Normal,SAFE
2026-06-01 08:49:25,REMAC_003,44.5,74.8,36.2,10.0,DANGER,High Temperature; High Humidity; Low Material Level,2026-06-01 08:49:25,DANGER,Anomaly,DANGER
2026-06-01 08:49:30,REMAC_001,28.8,50.7,10.4,77.9,SAFE,None,2026-06-01 08:49:30,SAFE,Normal,SAFE
2026-06-01 08:49:30,REMAC_002,30.0,54.2,22.14,47.0,SAFE,None,2026-06-01 08:49:30,SAFE,Normal,SAFE
2026-06-01 08:49:30,REMAC_003,31.6,39.7,18.99,55.3,SAFE,None,2026-06-01 08:49:30,SAFE,Normal,SAFE
2026-06-01 08:49:35,REMAC_001,30.9,69.1,17.77,58.5,DANGER,High Humidity,2026-06-01 08:49:35,DANGER,Anomaly,DANGER
2026-06-01 08:49:35,REMAC_002,28.8,43.8,18.87,55.6,SAFE,None,2026-06-01 08:49:35,SAFE,Normal,SAFE
2026-06-01 08:49:35,REMAC_003,26.8,45.1,20.54,51.2,SAFE,None,2026-06-01 08:49:35,SAFE,Normal,SAFE
2026-06-01 08:49:40,REMAC_001,29.3,50.9,30.99,23.7,SAFE,None,2026-06-01 08:49:40,SAFE,Normal,SAFE
2026-06-01 08:49:40,REMAC_002,31.8,43.1,16.93,60.7,SAFE,None,2026-06-01 08:49:40,SAFE,Normal,SAFE
2026-06-01 08:49:40,REMAC_003,32.5,43.0,29.36,28.0,SAFE,None,2026-06-01 08:49:40,SAFE,Normal,SAFE
2026-06-01 08:49:45,REMAC_001,31.6,42.4,11.84,74.1,SAFE,None,2026-06-01 08:49:45,SAFE,Normal,SAFE
2026-06-01 08:49:45,REMAC_002,29.4,52.3,29.97,26.4,SAFE,None,2026-06-01 08:49:45,SAFE,Normal,SAFE
2026-06-01 08:49:45,REMAC_003,32.3,70.8,14.01,68.4,DANGER,High Humidity,2026-06-01 08:49:45,DANGER,Anomaly,DANGER
2026-06-01 08:49:50,REMAC_001,34.1,53.1,16.44,62.0,SAFE,None,2026-06-01 08:49:50,SAFE,Normal,SAFE
2026-06-01 08:49:50,REMAC_002,35.7,48.5,24.65,40.4,SAFE,None,2026-06-01 08:49:50,SAFE,Normal,SAFE
2026-06-01 08:49:50,REMAC_003,45.0,38.5,34.49,14.5,DANGER,High Temperature; Low Material Level,2026-06-01 08:49:50,DANGER,Anomaly,DANGER
2026-06-01 08:49:55,REMAC_001,27.8,43.9,32.74,19.1,SAFE,None,2026-06-01 08:49:55,SAFE,Normal,SAFE
2026-06-01 08:49:55,REMAC_002,37.5,52.5,24.57,40.6,SAFE,None,2026-06-01 08:49:55,SAFE,Normal,SAFE
2026-06-01 08:49:55,REMAC_003,26.3,52.8,13.86,68.8,SAFE,None,2026-06-01 08:49:55,SAFE,Normal,SAFE
2026-06-01 08:50:00,REMAC_001,30.1,50.4,12.11,73.4,SAFE,None,2026-06-01 08:50:00,SAFE,Normal,SAFE
2026-06-01 08:50:00,REMAC_002,28.6,54.7,11.04,76.2,SAFE,None,2026-06-01 08:50:00,SAFE,Normal,SAFE
2026-06-01 08:50:00,REMAC_003,34.3,62.4,9.9,79.2,DANGER,High Humidity,2026-06-01 08:50:00,DANGER,Anomaly,DANGER
2026-06-01 08:50:05,REMAC_001,30.4,49.7,23.13,44.4,SAFE,None,2026-06-01 08:50:05,SAFE,Normal,SAFE
2026-06-01 08:50:05,REMAC_002,32.4,53.9,22.82,45.2,SAFE,None,2026-06-01 08:50:05,SAFE,Normal,SAFE
2026-06-01 08:50:05,REMAC_003,41.0,47.8,30.73,24.4,DANGER,High Temperature,2026-06-01 08:50:05,DANGER,Anomaly,DANGER
2026-06-01 08:50:10,REMAC_001,33.6,47.1,18.61,56.3,SAFE,None,2026-06-01 08:50:10,SAFE,Normal,SAFE
2026-06-01 08:50:10,REMAC_002,30.3,43.9,11.96,73.8,SAFE,None,2026-06-01 08:50:10,SAFE,Normal,SAFE
2026-06-01 08:50:10,REMAC_003,34.6,48.2,20.24,52.0,SAFE,None,2026-06-01 08:50:10,SAFE,Normal,SAFE
2026-06-01 08:50:15,REMAC_001,30.1,43.4,9.56,80.1,SAFE,None,2026-06-01 08:50:15,SAFE,Normal,SAFE
2026-06-01 08:50:15,REMAC_002,34.7,42.5,15.22,65.2,SAFE,None,2026-06-01 08:50:15,SAFE,Normal,SAFE
2026-06-01 08:50:15,REMAC_003,34.4,48.4,27.08,34.0,SAFE,None,2026-06-01 08:50:15,SAFE,Normal,SAFE
2026-06-01 08:50:20,REMAC_001,32.1,49.8,14.2,67.9,SAFE,None,2026-06-01 08:50:20,SAFE,Normal,SAFE
2026-06-01 08:50:20,REMAC_002,29.3,48.5,21.65,48.3,SAFE,None,2026-06-01 08:50:20,SAFE,Normal,SAFE
2026-06-01 08:50:20,REMAC_003,26.0,39.0,21.68,48.2,SAFE,None,2026-06-01 08:50:20,SAFE,Normal,SAFE
2026-06-01 08:50:25,REMAC_001,46.8,44.4,18.49,56.6,DANGER,High Temperature,2026-06-01 08:50:25,DANGER,Anomaly,DANGER
2026-06-01 08:50:25,REMAC_002,31.3,44.0,30.65,24.6,SAFE,None,2026-06-01 08:50:25,SAFE,Normal,SAFE
2026-06-01 08:50:25,REMAC_003,31.6,52.0,7.97,84.3,SAFE,None,2026-06-01 08:50:25,SAFE,Normal,SAFE
2026-06-01 08:50:30,REMAC_001,34.2,67.1,26.81,34.7,DANGER,High Humidity,2026-06-01 08:50:30,DANGER,Anomaly,DANGER
2026-06-01 08:50:30,REMAC_002,36.5,45.7,26.09,36.6,SAFE,None,2026-06-01 08:50:30,SAFE,Normal,SAFE
2026-06-01 08:50:30,REMAC_003,32.2,50.9,10.28,78.2,SAFE,None,2026-06-01 08:50:30,SAFE,Normal,SAFE
2026-06-01 08:50:35,REMAC_001,46.8,46.6,18.23,57.3,DANGER,High Temperature,2026-06-01 08:50:35,DANGER,Anomaly,DANGER
2026-06-01 08:50:35,REMAC_002,42.8,43.0,31.26,23.0,DANGER,High Temperature,2026-06-01 08:50:35,DANGER,Anomaly,DANGER
2026-06-01 08:50:35,REMAC_003,28.5,42.3,10.13,78.6,SAFE,None,2026-06-01 08:50:35,SAFE,Normal,SAFE
2026-06-01 08:50:40,REMAC_001,31.5,40.4,34.41,14.7,DANGER,Low Material Level,2026-06-01 08:50:40,DANGER,Anomaly,DANGER
2026-06-01 08:50:40,REMAC_002,29.0,63.4,17.69,58.7,DANGER,High Humidity,2026-06-01 08:50:40,DANGER,Anomaly,DANGER
2026-06-01 08:50:40,REMAC_003,33.7,40.6,25.45,38.3,SAFE,None,2026-06-01 08:50:40,SAFE,Normal,SAFE
2026-06-01 08:50:45,REMAC_001,27.5,47.1,29.25,28.3,SAFE,None,2026-06-01 08:50:45,SAFE,Normal,SAFE
2026-06-01 08:50:45,REMAC_002,29.5,50.6,17.31,59.7,SAFE,None,2026-06-01 08:50:45,SAFE,Normal,SAFE
2026-06-01 08:50:45,REMAC_003,45.0,50.7,9.07,81.4,DANGER,High Temperature,2026-06-01 08:50:45,DANGER,Anomaly,DANGER
2026-06-01 08:50:50,REMAC_001,28.8,43.1,20.24,52.0,SAFE,None,2026-06-01 08:50:50,SAFE,Normal,SAFE
2026-06-01 08:50:50,REMAC_002,46.4,62.1,26.17,36.4,DANGER,High Temperature; High Humidity,2026-06-01 08:50:50,DANGER,Anomaly,DANGER
2026-06-01 08:50:50,REMAC_003,26.3,38.9,30.54,24.9,SAFE,None,2026-06-01 08:50:50,SAFE,Normal,SAFE
2026-06-01 08:50:55,REMAC_001,27.2,41.9,33.12,18.1,SAFE,None,2026-06-01 08:50:55,SAFE,Normal,SAFE
2026-06-01 08:50:55,REMAC_002,35.3,44.2,22.03,47.3,SAFE,None,2026-06-01 08:50:55,SAFE,Normal,SAFE
2026-06-01 08:50:55,REMAC_003,42.8,73.2,7.66,85.1,DANGER,High Temperature; High Humidity,2026-06-01 08:50:55,DANGER,Anomaly,DANGER
2026-06-01 08:51:00,REMAC_001,27.6,71.6,11.16,75.9,DANGER,High Humidity,2026-06-01 08:51:00,DANGER,Anomaly,DANGER
2026-06-01 08:51:00,REMAC_002,28.8,49.5,21.0,50.0,SAFE,None,2026-06-01 08:51:00,SAFE,Normal,SAFE
2026-06-01 08:51:00,REMAC_003,28.4,42.4,25.45,38.3,SAFE,None,2026-06-01 08:51:00,SAFE,Normal,SAFE
2026-06-01 08:51:05,REMAC_001,31.5,61.1,25.33,38.6,DANGER,High Humidity,2026-06-01 08:51:05,DANGER,Anomaly,DANGER
2026-06-01 08:51:05,REMAC_002,32.4,48.6,14.88,66.1,SAFE,None,2026-06-01 08:51:05,SAFE,Normal,SAFE
2026-06-01 08:51:05,REMAC_003,30.9,51.2,12.83,71.5,SAFE,None,2026-06-01 08:51:05,SAFE,Normal,SAFE
2026-06-01 08:51:10,REMAC_001,34.2,43.8,30.08,26.1,SAFE,None,2026-06-01 08:51:10,SAFE,Normal,SAFE
2026-06-01 08:51:10,REMAC_002,35.9,48.2,31.83,21.5,SAFE,None,2026-06-01 08:51:10,SAFE,Normal,SAFE
2026-06-01 08:51:10,REMAC_003,29.4,40.3,14.65,66.7,SAFE,None,2026-06-01 08:51:10,SAFE,Normal,SAFE
2026-06-01 08:51:15,REMAC_001,43.6,53.4,30.5,25.0,DANGER,High Temperature,2026-06-01 08:51:15,DANGER,Anomaly,DANGER
2026-06-01 08:51:15,REMAC_002,33.4,50.5,10.66,77.2,SAFE,None,2026-06-01 08:51:15,SAFE,Normal,SAFE
2026-06-01 08:51:15,REMAC_003,33.3,39.9,10.4,77.9,SAFE,None,2026-06-01 08:51:15,SAFE,Normal,SAFE
